Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
191944,DataTech Solutions,Search,All Ages,45 days,Google Ads,0.14,"$8,317.00",7.18,Miami,Mandarin,410,7742,9,Tech Enthusiasts,2021-11-15
191945,DataTech Solutions,Social Media,Men 25-34,15 days,Email,0.03,"$10,394.00",5.86,Houston,Mandarin,743,1344,3,Tech Enthusiasts,2021-11-16
191946,TechCorp,Display,Men 25-34,60 days,Instagram,0.02,"$11,017.00",3.78,Los Angeles,English,149,2724,8,Tech Enthusiasts,2021-11-17
191947,TechCorp,Search,Men 25-34,30 days,Google Ads,0.07,"$8,475.00",2.15,Chicago,Mandarin,212,5064,2,Fashionistas,2021-11-18
191948,DataTech Solutions,Search,Men 25-34,45 days,Email,0.11,"$10,140.00",5.49,New York,French,854,5217,1,Tech Enthusiasts,2021-11-19
191949,NexGen Systems,Search,Women 35-44,60 days,Google Ads,0.02,"$15,589.00",5.11,Houston,Mandarin,805,4952,8,Foodies,2021-11-20
191950,DataTech Solutions,Email,Men 25-34,60 days,Google Ads,0.1,"$15,767.00",7.42,Chicago,English,489,3392,2,Foodies,2021-11-21
191951,TechCorp,Social Media,Men 18-24,30 days,Instagram,0.12,"$11,036.00",2.88,Houston,English,333,3433,3,Tech Enthusiasts,2021-11-22
191952,Innovate Industries,Social Media,Women 25-34,15 days,Email,0.03,"$10,945.00",5.44,Los Angeles,French,186,8606,8,Fashionistas,2021-11-23
191953,Innovate Industries,Email,Men 25-34,45 days,Instagram,0.02,"$18,067.00",4.1,New York,Mandarin,131,1843,5,Fashionistas,2021-11-24
191954,Alpha Innovations,Email,Women 25-34,45 days,Instagram,0.12,"$17,079.00",2.13,Chicago,Mandarin,890,8552,6,Outdoor Adventurers,2021-11-25
191955,TechCorp,Influencer,Women 25-34,30 days,Website,0.08,"$5,944.00",7.5,Houston,German,212,1558,10,Outdoor Adventurers,2021-11-26
191956,TechCorp,Email,Men 25-34,15 days,Google Ads,0.02,"$9,029.00",3.94,Chicago,German,756,4468,1,Outdoor Adventurers,2021-11-27
191957,TechCorp,Influencer,Men 25-34,45 days,Facebook,0.03,"$17,012.00",7.94,New York,Spanish,222,1544,3,Outdoor Adventurers,2021-11-28
191958,DataTech Solutions,Email,Women 25-34,15 days,Facebook,0.07,"$6,161.00",2.7,Miami,German,768,7069,10,Outdoor Adventurers,2021-11-29
191959,Alpha Innovations,Search,All Ages,60 days,YouTube,0.09,"$11,620.00",7.93,Chicago,Mandarin,838,9940,4,Tech Enthusiasts,2021-11-30
191960,Innovate Industries,Influencer,Men 18-24,15 days,Google Ads,0.03,"$18,811.00",2.93,Los Angeles,Mandarin,741,3144,10,Foodies,2021-12-01
191961,Innovate Industries,Search,Men 25-34,30 days,Google Ads,0.12,"$10,425.00",3.92,New York,Mandarin,961,4396,4,Foodies,2021-12-02
191962,TechCorp,Search,All Ages,30 days,Email,0.14,"$10,158.00",3.56,New York,English,985,9393,3,Fashionistas,2021-12-03
191963,TechCorp,Email,Men 18-24,30 days,YouTube,0.06,"$6,044.00",5.89,Chicago,Spanish,697,2068,2,Tech Enthusiasts,2021-12-04
191964,Innovate Industries,Search,Women 35-44,45 days,Email,0.12,"$5,564.00",2.95,Chicago,Spanish,202,7508,10,Health & Wellness,2021-12-05
191965,TechCorp,Email,Men 18-24,15 days,Google Ads,0.11,"$16,944.00",5.06,Los Angeles,Mandarin,178,9397,9,Tech Enthusiasts,2021-12-06
191966,NexGen Systems,Email,All Ages,30 days,YouTube,0.02,"$15,659.00",7.51,Miami,Spanish,337,9981,1,Outdoor Adventurers,2021-12-07
191967,Alpha Innovations,Email,All Ages,15 days,Website,0.11,"$16,472.00",4.71,Houston,English,283,2688,10,Health & Wellness,2021-12-08
191968,Innovate Industries,Social Media,All Ages,60 days,Instagram,0.05,"$15,562.00",7.88,Miami,Mandarin,887,4317,2,Outdoor Adventurers,2021-12-09
191969,NexGen Systems,Social Media,Women 35-44,60 days,Google Ads,0.02,"$11,709.00",2.34,Chicago,Spanish,231,9626,8,Foodies,2021-12-10
191970,NexGen Systems,Influencer,Women 25-34,60 days,Facebook,0.12,"$9,872.00",3.1,Houston,German,187,9613,4,Fashionistas,2021-12-11
191971,Alpha Innovations,Display,Men 18-24,60 days,Website,0.04,"$11,328.00",7.21,Los Angeles,French,801,6677,6,Tech Enthusiasts,2021-12-12
191972,TechCorp,Search,Men 18-24,45 days,YouTube,0.08,"$8,172.00",5.52,Chicago,Mandarin,549,1558,5,Tech Enthusiasts,2021-12-13
191973,Alpha Innovations,Search,Women 35-44,60 days,Facebook,0.03,"$15,603.00",4.84,Miami,French,376,4859,1,Tech Enthusiasts,2021-12-14
191974,DataTech Solutions,Email,Women 35-44,15 days,Google Ads,0.06,"$15,439.00",7.98,New York,English,425,5601,10,Health & Wellness,2021-12-15
191975,TechCorp,Display,Men 18-24,45 days,Email,0.09,"$11,194.00",4.1,Chicago,Mandarin,482,2717,5,Tech Enthusiasts,2021-12-16
191976,TechCorp,Display,Men 25-34,60 days,Google Ads,0.06,"$12,264.00",2.21,Los Angeles,German,542,7673,5,Health & Wellness,2021-12-17
191977,NexGen Systems,Email,Women 35-44,60 days,Google Ads,0.06,"$6,371.00",4.86,New York,Spanish,949,4999,3,Health & Wellness,2021-12-18
191978,DataTech Solutions,Email,Women 35-44,30 days,Instagram,0.13,"$19,289.00",3.61,Chicago,Spanish,947,1134,1,Fashionistas,2021-12-19
191979,DataTech Solutions,Social Media,Men 25-34,15 days,YouTube,0.08,"$19,729.00",4.99,Chicago,Spanish,650,6648,8,Outdoor Adventurers,2021-12-20
191980,NexGen Systems,Social Media,Men 25-34,30 days,Google Ads,0.13,"$13,137.00",4.5,Chicago,English,251,6486,6,Foodies,2021-12-21
191981,Innovate Industries,Display,Women 25-34,60 days,Website,0.05,"$18,032.00",3.19,Miami,English,450,4348,9,Fashionistas,2021-12-22
191982,TechCorp,Email,Men 25-34,15 days,Google Ads,0.04,"$9,655.00",4.79,Los Angeles,English,448,2526,1,Fashionistas,2021-12-23
191983,Innovate Industries,Search,Women 35-44,45 days,Website,0.07,"$12,013.00",3.26,New York,German,126,4691,10,Tech Enthusiasts,2021-12-24
191984,DataTech Solutions,Influencer,Women 25-34,30 days,YouTube,0.03,"$8,172.00",6.61,Miami,French,129,8117,6,Foodies,2021-12-25
191985,Alpha Innovations,Email,Women 35-44,45 days,Instagram,0.09,"$16,820.00",3.83,Los Angeles,Spanish,800,3085,9,Fashionistas,2021-12-26
191986,TechCorp,Search,Men 25-34,45 days,Instagram,0.13,"$18,920.00",3.43,Chicago,French,677,7372,1,Tech Enthusiasts,2021-12-27
191987,Alpha Innovations,Email,Men 18-24,45 days,Email,0.08,"$15,822.00",4.41,Los Angeles,French,899,1954,4,Fashionistas,2021-12-28
191988,Innovate Industries,Email,All Ages,60 days,Google Ads,0.13,"$6,975.00",6.62,Miami,German,948,4918,7,Health & Wellness,2021-12-29
191989,Alpha Innovations,Influencer,Women 25-34,15 days,Google Ads,0.13,"$9,863.00",7.89,Miami,Spanish,627,8699,1,Health & Wellness,2021-12-30
191990,Alpha Innovations,Social Media,Women 25-34,30 days,Instagram,0.03,"$15,832.00",3.21,Chicago,Spanish,1000,4300,10,Fashionistas,2021-12-31
191991,Alpha Innovations,Email,Men 18-24,45 days,Email,0.02,"$6,181.00",4.3,New York,French,526,9454,2,Tech Enthusiasts,2021-01-01
191992,DataTech Solutions,Social Media,Men 25-34,60 days,Google Ads,0.03,"$5,569.00",4.45,Houston,Spanish,449,8625,3,Health & Wellness,2021-01-02
191993,NexGen Systems,Social Media,Women 35-44,45 days,Google Ads,0.03,"$13,340.00",5.77,New York,French,105,4072,9,Outdoor Adventurers,2021-01-03
191994,Innovate Industries,Display,Women 35-44,60 days,YouTube,0.07,"$13,436.00",7.15,Miami,English,382,3063,5,Health & Wellness,2021-01-04
191995,Alpha Innovations,Search,Women 35-44,30 days,Website,0.06,"$15,391.00",7.36,Chicago,German,905,6672,10,Health & Wellness,2021-01-05
191996,NexGen Systems,Search,Men 25-34,30 days,Email,0.06,"$7,269.00",2.7,New York,German,903,5454,1,Foodies,2021-01-06
191997,NexGen Systems,Search,Women 35-44,45 days,Facebook,0.11,"$16,159.00",2.01,Miami,Mandarin,142,1474,8,Outdoor Adventurers,2021-01-07
191998,NexGen Systems,Social Media,Men 25-34,60 days,Google Ads,0.09,"$6,105.00",2.3,New York,English,697,1569,5,Fashionistas,2021-01-08
191999,TechCorp,Social Media,Men 25-34,30 days,Website,0.11,"$19,444.00",7.67,New York,Spanish,926,2830,5,Health & Wellness,2021-01-09
192000,TechCorp,Email,Men 25-34,15 days,Instagram,0.13,"$7,603.00",7.89,Chicago,French,352,7028,10,Foodies,2021-01-10
192001,TechCorp,Influencer,Men 18-24,30 days,Google Ads,0.04,"$5,975.00",4.25,Los Angeles,Mandarin,288,3924,8,Fashionistas,2021-01-11
192002,NexGen Systems,Search,Men 18-24,45 days,Facebook,0.13,"$10,550.00",2.93,Chicago,Mandarin,137,2790,6,Tech Enthusiasts,2021-01-12
192003,NexGen Systems,Search,Women 35-44,45 days,Website,0.07,"$17,462.00",6.77,Los Angeles,French,353,9278,7,Tech Enthusiasts,2021-01-13
192004,DataTech Solutions,Email,All Ages,60 days,Email,0.02,"$6,392.00",7.43,Los Angeles,German,935,4449,4,Tech Enthusiasts,2021-01-14
192005,DataTech Solutions,Social Media,Women 35-44,60 days,Facebook,0.15,"$13,767.00",2.22,Miami,German,473,2667,5,Foodies,2021-01-15
192006,NexGen Systems,Display,Women 35-44,15 days,Facebook,0.14,"$12,633.00",3.11,Houston,French,761,5970,5,Tech Enthusiasts,2021-01-16
192007,Alpha Innovations,Influencer,Women 25-34,60 days,Google Ads,0.12,"$15,385.00",3.8,Chicago,Spanish,947,8824,7,Foodies,2021-01-17
192008,Alpha Innovations,Email,All Ages,60 days,YouTube,0.1,"$14,504.00",5.71,Chicago,French,706,9750,8,Tech Enthusiasts,2021-01-18
192009,Innovate Industries,Influencer,Women 35-44,60 days,Email,0.11,"$18,425.00",3.62,New York,German,272,3387,9,Fashionistas,2021-01-19
192010,Innovate Industries,Display,Men 18-24,60 days,Website,0.07,"$12,568.00",6.13,Houston,German,819,1667,7,Foodies,2021-01-20
192011,Innovate Industries,Display,Women 35-44,45 days,Instagram,0.1,"$10,316.00",2.83,Miami,French,837,5488,9,Health & Wellness,2021-01-21
192012,Alpha Innovations,Influencer,Women 25-34,60 days,Google Ads,0.09,"$17,199.00",6.51,Houston,German,841,4038,7,Tech Enthusiasts,2021-01-22
192013,TechCorp,Search,Men 18-24,30 days,YouTube,0.01,"$17,304.00",4.87,New York,English,324,2552,2,Fashionistas,2021-01-23
192014,Innovate Industries,Social Media,All Ages,15 days,Website,0.03,"$17,793.00",5.72,Miami,Spanish,650,5681,5,Health & Wellness,2021-01-24
192015,NexGen Systems,Social Media,Women 25-34,60 days,Website,0.08,"$16,766.00",3.48,Chicago,French,524,2295,7,Foodies,2021-01-25
192016,Alpha Innovations,Email,Women 35-44,60 days,Website,0.15,"$15,462.00",4.63,Chicago,Mandarin,424,9523,5,Outdoor Adventurers,2021-01-26
192017,Alpha Innovations,Display,Women 25-34,60 days,YouTube,0.11,"$15,632.00",5.65,Chicago,Spanish,860,7144,8,Foodies,2021-01-27
192018,Innovate Industries,Search,All Ages,30 days,Instagram,0.08,"$7,466.00",6.46,Houston,English,460,2841,6,Health & Wellness,2021-01-28
192019,Alpha Innovations,Influencer,Men 25-34,45 days,Google Ads,0.01,"$12,340.00",6.4,Chicago,Mandarin,587,8911,4,Health & Wellness,2021-01-29
192020,NexGen Systems,Display,Women 25-34,60 days,Website,0.08,"$19,183.00",5.8,Chicago,German,491,2544,3,Health & Wellness,2021-01-30
192021,DataTech Solutions,Email,Men 18-24,30 days,Instagram,0.08,"$6,795.00",3.56,Houston,Mandarin,184,9499,3,Outdoor Adventurers,2021-01-31
192022,DataTech Solutions,Social Media,Women 25-34,15 days,Facebook,0.13,"$19,156.00",7.17,Chicago,Spanish,512,7012,4,Health & Wellness,2021-02-01
192023,TechCorp,Display,Men 18-24,60 days,YouTube,0.14,"$16,523.00",3.9,Houston,Mandarin,565,3204,8,Tech Enthusiasts,2021-02-02
192024,NexGen Systems,Search,Men 25-34,60 days,Google Ads,0.05,"$11,455.00",3.08,Houston,English,584,8510,8,Fashionistas,2021-02-03
192025,Innovate Industries,Email,Men 25-34,60 days,Email,0.15,"$17,745.00",5.87,New York,German,322,7260,4,Health & Wellness,2021-02-04
192026,TechCorp,Search,Women 25-34,45 days,Website,0.09,"$5,078.00",5.09,Houston,Spanish,713,9224,8,Fashionistas,2021-02-05
192027,NexGen Systems,Email,All Ages,30 days,Website,0.11,"$9,119.00",3.0,Houston,Mandarin,761,7980,6,Outdoor Adventurers,2021-02-06
192028,Alpha Innovations,Display,Men 18-24,45 days,Facebook,0.06,"$5,964.00",7.67,Houston,English,395,9957,6,Fashionistas,2021-02-07
192029,Alpha Innovations,Search,All Ages,15 days,Instagram,0.02,"$11,597.00",2.56,New York,Mandarin,990,8982,8,Health & Wellness,2021-02-08
192030,NexGen Systems,Social Media,Men 18-24,30 days,Website,0.14,"$17,875.00",6.28,Los Angeles,French,437,4033,7,Outdoor Adventurers,2021-02-09
192031,TechCorp,Influencer,Women 25-34,30 days,Facebook,0.03,"$19,739.00",3.23,Chicago,Spanish,400,5421,4,Tech Enthusiasts,2021-02-10
192032,Innovate Industries,Display,All Ages,15 days,Google Ads,0.1,"$15,598.00",2.81,Houston,English,299,2451,4,Tech Enthusiasts,2021-02-11
192033,Alpha Innovations,Influencer,Women 25-34,30 days,Website,0.13,"$7,132.00",7.91,New York,English,904,7612,1,Fashionistas,2021-02-12
192034,DataTech Solutions,Display,Men 18-24,45 days,YouTube,0.06,"$11,109.00",3.85,Chicago,Mandarin,584,5468,7,Outdoor Adventurers,2021-02-13
192035,Alpha Innovations,Influencer,Women 35-44,30 days,Google Ads,0.05,"$17,737.00",5.31,Los Angeles,German,114,4549,8,Foodies,2021-02-14
192036,DataTech Solutions,Search,Women 35-44,45 days,Facebook,0.12,"$19,764.00",7.74,Los Angeles,Mandarin,693,8340,4,Health & Wellness,2021-02-15
192037,DataTech Solutions,Influencer,Women 35-44,15 days,YouTube,0.09,"$18,945.00",4.24,Houston,German,822,2023,2,Tech Enthusiasts,2021-02-16
192038,Innovate Industries,Email,All Ages,45 days,Facebook,0.09,"$6,205.00",4.98,Chicago,Mandarin,830,1189,9,Tech Enthusiasts,2021-02-17
192039,Alpha Innovations,Display,Men 18-24,60 days,Website,0.08,"$14,557.00",2.77,Los Angeles,English,694,4460,4,Tech Enthusiasts,2021-02-18
192040,TechCorp,Email,All Ages,60 days,Facebook,0.15,"$17,294.00",5.6,New York,German,205,5622,3,Fashionistas,2021-02-19
192041,TechCorp,Social Media,Men 18-24,30 days,Facebook,0.12,"$14,877.00",3.32,Houston,German,695,5607,9,Outdoor Adventurers,2021-02-20
192042,Innovate Industries,Search,Women 25-34,45 days,Website,0.12,"$18,704.00",5.88,Miami,French,256,1285,9,Fashionistas,2021-02-21
192043,Innovate Industries,Social Media,All Ages,45 days,YouTube,0.15,"$7,562.00",3.66,Los Angeles,French,545,3743,2,Fashionistas,2021-02-22
192044,NexGen Systems,Social Media,Men 25-34,60 days,Instagram,0.09,"$5,250.00",7.27,Houston,German,933,6906,5,Fashionistas,2021-02-23
192045,TechCorp,Search,Women 25-34,15 days,Instagram,0.01,"$5,920.00",3.23,Chicago,Mandarin,102,1396,1,Fashionistas,2021-02-24
192046,Alpha Innovations,Search,Women 35-44,45 days,Website,0.03,"$14,410.00",2.69,Houston,Spanish,790,5872,2,Health & Wellness,2021-02-25
192047,TechCorp,Search,All Ages,15 days,Google Ads,0.04,"$15,203.00",4.24,Miami,Mandarin,150,1273,1,Outdoor Adventurers,2021-02-26
192048,Alpha Innovations,Display,Women 35-44,15 days,Website,0.12,"$5,951.00",2.29,Los Angeles,Spanish,418,5378,1,Tech Enthusiasts,2021-02-27
192049,DataTech Solutions,Influencer,Men 25-34,45 days,YouTube,0.11,"$7,345.00",6.76,New York,Mandarin,965,4182,3,Foodies,2021-02-28
192050,Innovate Industries,Social Media,All Ages,15 days,Website,0.09,"$16,626.00",4.22,New York,Mandarin,676,5466,5,Fashionistas,2021-03-01
192051,TechCorp,Influencer,Men 25-34,15 days,Google Ads,0.01,"$10,560.00",4.8,Houston,Spanish,801,8444,1,Outdoor Adventurers,2021-03-02
192052,DataTech Solutions,Display,Men 18-24,15 days,Google Ads,0.14,"$10,392.00",2.59,Chicago,Spanish,536,6916,3,Fashionistas,2021-03-03
192053,TechCorp,Social Media,Men 18-24,45 days,YouTube,0.12,"$13,095.00",4.18,New York,English,305,1908,4,Tech Enthusiasts,2021-03-04
192054,DataTech Solutions,Social Media,All Ages,45 days,Instagram,0.09,"$5,639.00",7.37,Chicago,Spanish,129,9346,10,Tech Enthusiasts,2021-03-05
192055,Innovate Industries,Display,Women 25-34,45 days,Instagram,0.07,"$8,985.00",4.91,Chicago,Spanish,854,7003,7,Fashionistas,2021-03-06
192056,Innovate Industries,Display,All Ages,45 days,Website,0.13,"$5,971.00",7.88,Los Angeles,Mandarin,407,1330,8,Outdoor Adventurers,2021-03-07
192057,Alpha Innovations,Email,Women 25-34,15 days,Google Ads,0.05,"$10,551.00",2.95,New York,English,578,1121,2,Foodies,2021-03-08
192058,TechCorp,Social Media,Men 25-34,30 days,Email,0.09,"$12,941.00",7.37,New York,Spanish,940,4478,8,Fashionistas,2021-03-09
192059,TechCorp,Social Media,Women 35-44,15 days,Email,0.09,"$14,062.00",7.71,Houston,Spanish,882,7143,3,Health & Wellness,2021-03-10
192060,Alpha Innovations,Influencer,Men 18-24,60 days,Google Ads,0.11,"$10,945.00",6.15,Houston,Mandarin,435,9823,5,Health & Wellness,2021-03-11
192061,NexGen Systems,Email,Men 18-24,30 days,Website,0.1,"$16,657.00",4.06,Miami,French,508,5237,3,Tech Enthusiasts,2021-03-12
192062,Alpha Innovations,Search,All Ages,45 days,Facebook,0.11,"$16,674.00",6.11,New York,Mandarin,511,1384,10,Foodies,2021-03-13
192063,Alpha Innovations,Social Media,Women 35-44,60 days,Instagram,0.14,"$15,960.00",5.28,Chicago,Mandarin,825,9163,2,Fashionistas,2021-03-14
192064,TechCorp,Influencer,Men 25-34,15 days,Instagram,0.02,"$10,601.00",3.48,Los Angeles,Spanish,911,2792,7,Health & Wellness,2021-03-15
192065,Alpha Innovations,Social Media,Men 25-34,60 days,Email,0.13,"$17,773.00",6.15,Miami,French,856,2415,4,Tech Enthusiasts,2021-03-16
192066,NexGen Systems,Social Media,Men 25-34,45 days,Email,0.09,"$14,276.00",2.93,Miami,German,787,8950,6,Health & Wellness,2021-03-17
192067,Alpha Innovations,Email,Women 25-34,30 days,Facebook,0.14,"$8,244.00",3.62,Chicago,German,560,9276,1,Outdoor Adventurers,2021-03-18
192068,Alpha Innovations,Display,All Ages,45 days,Instagram,0.05,"$19,778.00",2.0,New York,Spanish,193,6457,1,Tech Enthusiasts,2021-03-19
192069,NexGen Systems,Social Media,Women 35-44,15 days,Facebook,0.11,"$12,615.00",2.67,Los Angeles,English,852,7629,10,Tech Enthusiasts,2021-03-20
192070,NexGen Systems,Email,Women 35-44,45 days,YouTube,0.12,"$5,487.00",4.9,Chicago,Mandarin,414,4047,8,Health & Wellness,2021-03-21
192071,Innovate Industries,Display,Men 18-24,45 days,YouTube,0.02,"$8,398.00",3.7,New York,German,876,7642,8,Tech Enthusiasts,2021-03-22
192072,TechCorp,Display,Women 25-34,60 days,Website,0.07,"$6,218.00",4.71,New York,German,421,6417,1,Tech Enthusiasts,2021-03-23
192073,Alpha Innovations,Social Media,Men 18-24,60 days,Email,0.02,"$8,265.00",5.55,Miami,Spanish,999,9012,4,Health & Wellness,2021-03-24
192074,TechCorp,Email,All Ages,15 days,Instagram,0.05,"$6,776.00",2.48,Los Angeles,German,858,9573,1,Foodies,2021-03-25
192075,NexGen Systems,Email,All Ages,45 days,Instagram,0.1,"$17,418.00",2.42,Los Angeles,Mandarin,422,8733,5,Tech Enthusiasts,2021-03-26
192076,DataTech Solutions,Influencer,All Ages,45 days,YouTube,0.03,"$16,229.00",4.82,New York,Spanish,926,9761,2,Health & Wellness,2021-03-27
192077,NexGen Systems,Social Media,Men 18-24,60 days,Google Ads,0.03,"$6,540.00",7.22,Chicago,Spanish,757,4319,2,Outdoor Adventurers,2021-03-28
192078,DataTech Solutions,Email,All Ages,45 days,Email,0.02,"$12,854.00",6.76,Houston,German,575,6601,8,Fashionistas,2021-03-29
192079,NexGen Systems,Influencer,Men 18-24,45 days,YouTube,0.07,"$6,708.00",4.36,Chicago,French,897,1915,5,Tech Enthusiasts,2021-03-30
192080,TechCorp,Email,Men 25-34,30 days,Facebook,0.06,"$12,991.00",2.84,Houston,English,985,7767,4,Foodies,2021-03-31
192081,DataTech Solutions,Social Media,Women 25-34,30 days,Email,0.05,"$10,295.00",4.54,Miami,German,360,3537,4,Fashionistas,2021-04-01
192082,Alpha Innovations,Influencer,Women 35-44,15 days,Facebook,0.03,"$19,479.00",6.72,New York,English,524,7991,6,Tech Enthusiasts,2021-04-02
192083,TechCorp,Search,Women 35-44,60 days,Google Ads,0.1,"$17,235.00",2.12,Chicago,German,726,3343,1,Outdoor Adventurers,2021-04-03
192084,TechCorp,Social Media,Women 25-34,15 days,Instagram,0.09,"$12,088.00",5.97,Miami,Mandarin,530,5798,4,Tech Enthusiasts,2021-04-04
192085,DataTech Solutions,Search,Women 25-34,30 days,Email,0.14,"$13,018.00",3.83,Chicago,English,120,4186,1,Health & Wellness,2021-04-05
192086,TechCorp,Email,Women 25-34,15 days,Google Ads,0.15,"$14,802.00",3.83,Miami,Mandarin,948,3671,3,Tech Enthusiasts,2021-04-06
192087,Alpha Innovations,Display,Women 25-34,30 days,Website,0.08,"$19,968.00",4.9,Los Angeles,Mandarin,834,5672,8,Foodies,2021-04-07
192088,Alpha Innovations,Search,Men 25-34,45 days,Instagram,0.01,"$7,644.00",4.01,New York,English,374,4530,3,Health & Wellness,2021-04-08
192089,Alpha Innovations,Display,Women 25-34,30 days,Website,0.11,"$8,445.00",6.81,Houston,Spanish,751,3960,2,Health & Wellness,2021-04-09
192090,Alpha Innovations,Influencer,Men 18-24,45 days,Instagram,0.1,"$11,345.00",7.85,Miami,German,360,5283,4,Tech Enthusiasts,2021-04-10
192091,TechCorp,Influencer,Women 35-44,60 days,Instagram,0.02,"$16,663.00",6.76,Chicago,French,486,6106,10,Fashionistas,2021-04-11
192092,Innovate Industries,Influencer,Women 25-34,30 days,YouTube,0.07,"$19,327.00",3.28,Miami,Mandarin,159,3893,8,Health & Wellness,2021-04-12
